id,relevance
202405,2.2867
202410,2.2011
202411,2.2002
202412,2.4466
202413,2.7368
202416,1.9702
202417,2.2729
202418,2.5415
202419,2.5282
202421,2.0273
202424,2.4338
202425,2.3437
202427,2.3502
202428,2.5282
202429,2.2071
202431,2.1387
202435,1.7231
202437,2.6476
202440,2.2964
202441,2.3132
202442,2.3964
202443,2.2611
202445,2.403
202446,2.4635
202449,2.4271
202451,2.5572
202453,2.2637
202454,2.2215
202457,2.2922
202459,2.2872
202461,2.3071
202462,2.3005
202463,2.6026
202465,2.3638
202466,2.3431
202467,2.19120416667
202468,2.3233
202469,1.8827
202470,1.9097
202471,2.3738
202472,2.4532
202473,2.5068
202474,2.0816
202475,2.7183
202476,2.6687
202477,2.674
202478,2.4255
202479,2.4255
202481,2.4261
202482,2.2428
202483,1.8509
202484,2.0962
202486,2.28675
202489,2.3768
202490,2.2332
202494,2.617
202495,2.617
202497,2.37465
202498,2.37465
202499,2.3639
202500,2.54
202505,2.5267
202506,2.6745
202507,1.6901
202509,2.5355
202510,2.5388
202512,2.5422
202514,2.38
202515,2.4632
202516,2.4532
202517,2.9069
202518,2.8734
202520,2.291
202522,2.438
202527,2.3378
202529,2.3665
202530,2.26905
202531,2.2832
202533,2.7038
202534,2.7039
202535,2.5246
202536,2.4041
202537,2.3134
202538,2.395
202540,2.5201
202541,2.4935
202542,2.3168
202543,2.8077
202545,2.6335
202548,2.4031
202549,2.2865
202550,2.5735
202554,2.2768
202557,1.8288
202560,2.0764
202561,2.223
202562,2.2714
202564,2.4841
202565,2.5075
202566,2.7671
202567,2.7737
202569,2.7571
202570,2.3231
202572,2.5946
202573,2.3937
202574,2.2368
202575,2.6438
202576,2.3536
202577,2.3935
202578,2.3457
202582,2.45762
202585,2.014675
202587,2.2899
202588,2.2769
202589,1.9015
202590,2.6041
202591,2.2766
202592,1.994
202593,2.4939
202594,2.4705
202595,2.2098
202596,2.2598
202597,2.4935
202598,2.39373333333
202599,2.3999
202601,1.8657
202602,2.3998
202603,2.1659
202604,2.6434
202605,2.0498
202607,2.326
202610,2.6304
202611,2.2703
202612,2.219
202613,2.199
202614,2.4705
202615,2.6787
202616,2.4563
202618,2.4982
202622,2.4464
202623,2.3469
202624,2.6474
202626,2.6774
202630,2.193
202631,2.1882
202632,2.3434
202633,2.1667
202634,2.3465
202637,2.26123333333
202639,2.4362
202640,2.5357
202641,2.5337
202642,2.1537
202644,2.4641
202645,2.4366
202646,2.6568
202648,1.8732
202649,2.1767
202650,2.3801
202651,2.5821
202653,2.1772
202654,2.0885
202655,2.3397
202656,2.2864
202658,2.3667
202660,2.5604
202661,2.7124
202662,2.2069
202663,1.835
202665,2.1695
202666,2.24
202668,2.6131
202669,2.5326
202671,2.4174
202672,2.2735
202673,2.2435
202674,2.1635
202675,2.2468
202676,2.5868
202677,2.2837
202678,2.1367
202679,2.4735
202682,2.413
202683,2.4866
202684,2.3336
202685,2.0268
202687,2.4232
202689,2.1062
202690,2.2263
202691,2.3063
202692,2.3096
202693,2.3096
202694,2.3714
202696,2.2765
202697,2.4193
202698,2.3996
202700,2.3931
202701,2.5616
202704,2.542
202705,2.5222
202706,2.4592
202707,2.2781
202710,2.3731
202711,2.5137
202712,2.5303
202713,2.5304
202714,2.3452
202716,2.4369
202717,2.4405
202718,2.4272
202719,2.4306
202720,2.2306
202721,2.0831
202722,1.8447
202723,2.1936
202724,2.1869
202725,2.0715
202727,2.3442
202728,1.788
202730,2.1417
202731,2.4939
202732,2.3953
202733,2.5433
202734,2.4303
202735,2.243
202736,2.2255
202737,2.2567
202738,2.4342
202739,2.3867
202740,1.7743
202742,2.2037
202744,2.9634
202745,2.3065
202746,2.4702
202747,2.4903
202748,2.2939
202749,2.2573
202750,2.2573
202751,2.1118
202752,2.3001
202753,2.547
202754,2.5937
202755,2.5603
202758,2.65
202764,2.2769
202765,2.2802
202766,2.4271
202770,2.0499
202773,2.1653
202775,2.3437
202776,1.601
202778,2.6735
202779,2.78235
202781,2.2128
202782,2.4735
202783,2.2295
202784,2.1999
202788,2.1298
202789,2.48
202790,2.5333
202791,2.3162
202792,2.3533
202794,2.2709
202795,2.3604
202796,2.3065
202797,2.3164
202799,1.9939
202800,2.4296
202801,2.4438
202802,2.383
202803,2.4895
202806,2.1438
202810,2.3922
202811,2.3562
202812,2.3929
202813,2.5001
202814,2.467
202819,2.4068
202820,2.3118
202821,2.3933
202823,2.34
202824,2.2465
202828,2.2934
202830,2.4065
202832,2.5603
202834,2.6116
202835,2.1172
202838,2.4849
202844,2.1666825
202845,2.2042075
202846,2.2403
202848,2.3632
202851,2.23086666667
202852,2.5064
202855,2.3532
202856,2.4364
202857,2.2928
202859,1.9453
202861,2.3396
202862,2.6299
202863,2.6333
202864,2.3004
202865,2.1269
202866,2.27
202867,2.4569
202868,2.3343
202870,2.34
202872,2.4134
202873,2.4669
202874,2.4736
202877,2.45
202878,2.2404
202879,2.5134
202880,2.5133
202882,2.4201
202883,2.2145
202884,2.3356
202885,2.1066
202886,2.5833
202888,2.3504
202889,2.3536
202890,2.3567
202891,2.1839
202893,2.6205
202894,2.1728
202896,1.2884
202898,2.3538
202899,2.273
202900,2.1694
202901,2.0264
202902,2.2318
202906,2.3871
202907,2.5834
202908,2.3433
202909,2.3433
202910,2.3266
202913,2.4906
202916,2.2921
202918,2.278
202919,2.3147
202920,2.2313
202921,2.1165
202923,2.3737
202925,2.5099
202926,2.1005
202927,2.304
202930,2.5628
202933,2.3225
202934,2.3391
202935,2.3226
202939,2.2732
202940,2.2965
202941,2.5468
202942,2.7398
202944,2.3536
202947,2.3221
202948,2.0734
202950,2.4331
202951,2.35
202952,2.8168
202954,2.5901
202955,2.4406
202956,2.1606
202957,2.3901
202960,2.2965
202964,2.3475
202965,2.344
202966,2.6129
202967,2.3868
202969,2.8768
202970,2.8634
202972,2.0383
202973,2.4412
202974,2.3337
202975,2.3766
202977,2.3463
202978,2.4501
202979,2.4402
202980,2.4669
202981,2.52
202982,2.7201
202983,2.3733
202984,2.5381
202988,2.05
202990,2.238
202991,2.3933
202993,2.7267
202994,2.7702
202996,2.5073
202997,2.2099
203001,2.6935
203003,2.1771
203005,1.99305
203006,2.43
203007,2.45
203008,2.2175
203009,2.3402
203010,2.1704
203013,2.3262
203014,2.3262
203016,2.197
203017,2.2961
203019,2.6664
203021,2.2426
203022,2.3567
203023,2.2466
203024,2.3438
203026,2.2716
203027,2.2949
203028,2.3003
203031,2.2898
203033,2.4319
203035,2.0049
203037,2.4299
203038,2.4099
203039,2.6085
203041,2.5671
203042,1.9933
203043,2.7035
203044,2.6132
203045,2.1501
203046,2.4064
203047,2.4132
203048,2.38976666667
203049,2.2631
203053,2.4849
203056,2.393
203058,2.5135
203060,2.2434
203061,2.1232
203065,2.3214
203066,2.2979
203067,2.4147
203068,2.1365
203069,2.3765
203070,2.3163
203071,2.2373
203072,2.2499
203073,2.5599
203074,2.4566
203081,2.7167
203082,2.5335
203083,2.29855
203084,2.28525
203085,2.6574
203086,2.3705
203088,2.6602
203089,2.2865
203091,2.14685
203092,1.8933
203093,2.7603
203094,2.217
203097,2.7202
203098,2.3144
203101,2.2271
203102,2.2038
203103,2.1729
203104,2.324
203105,2.5786
203106,2.5181
203108,2.4796
203109,2.5095
203111,2.3606
203112,2.4209
203113,2.7803
203116,2.2869
203117,2.2157
203119,2.6622
203121,2.4316
203122,1.5766
203124,2.4893
203126,2.3603
203127,2.3602
203128,2.5905
203129,2.6234
203130,1.9598
203131,2.5368
203133,2.3364
203134,2.4687
203135,2.5741
203137,2.5813
203145,2.2847
203147,2.5198
203148,2.4497
203149,2.32773333333
203150,2.2216
203152,2.6675
203153,2.1973
203155,2.2895
203156,2.08
203158,2.2833
203159,2.1936
203162,2.3785
203165,2.5332
203166,2.2807
203167,2.5903
203168,2.5937
203169,2.5937
203171,2.5325
203173,2.3208
203174,2.3439
203176,2.5128
203178,2.3801
203179,2.5765
203180,2.0463
203181,2.4383
203182,2.3703
203186,1.7063
203187,2.10645
203188,2.4014
203189,2.2737
203190,2.4563
203192,2.2766
203195,2.2878
203196,2.5502
203197,2.4917
203198,2.5802
203199,2.5702
203200,2.377
203201,2.44855
203202,2.5427
203203,2.6287
203205,2.6652
203206,2.237325
203207,2.1365
203209,2.5332
203212,2.513
203213,1.927
203214,2.4308
203215,2.4736
203216,2.36
203217,2.6113
203218,2.148
203219,2.335
203221,2.25472916667
203223,2.3729
203225,2.5099
203226,2.199
203228,1.554
203233,2.3364
203234,2.5605
203236,2.3132
203238,2.5084
203241,2.4706
203243,2.3553
203244,2.3699
203246,2.3033
203247,2.28
203248,2.28703333333
203249,2.26763333333
203250,2.098
203252,2.2703
203255,2.0469
203261,2.4771
203262,2.4106
203265,1.9158
203266,2.2821
203267,2.2719
203268,2.5205
203269,2.1997
203270,2.7047
203271,2.3106
203272,2.4865
203273,2.3836
203275,2.6333
203276,1.64451
203277,2.194
203278,2.194
203279,2.1907
203280,2.7305
203281,2.2401
203282,2.4269
203283,1.9131
203287,2.27076
203288,2.6744
203289,2.3672
203290,2.505875
203291,2.4302
203292,2.3556
203294,2.43046666667
203295,2.23936666667
203296,2.264
203297,2.1441
203298,2.5934
203299,2.4137
203302,1.6335
203303,2.6636
203305,2.4571
203307,2.3534
203308,2.53175
203311,2.4507
203313,2.3751
203316,2.5136
203317,1.9918
203319,2.4938
203320,2.0228
203321,2.1904
203322,2.2867
203324,2.4234
203325,2.3999
203326,2.2411
203327,2.3121
203328,2.4064
203329,2.1203
203331,1.8582
203332,1.9369
203333,2.1231
203334,2.3831
203335,2.3667
203338,2.3696
203339,2.3714
203340,2.1605
203341,2.7371
203342,2.8569
203343,2.0934
203344,2.4302
203345,2.4879
203346,2.3462
203347,2.30993333333
203348,2.31323333333
203349,2.4107
203351,1.9397
203353,2.8435
203356,2.4936
203359,2.3844
203360,2.2031
203361,2.2162
203362,2.2735
203365,2.2196
203366,2.31103333333
203367,2.4935
203369,2.2474
203371,2.2408
203373,2.2408
203374,2.0565
203375,2.3546
203377,2.3377
203379,2.6237
203380,2.6103
203382,2.35463333333
203385,2.37
203387,2.1991
203389,2.5072
203393,2.3599
203395,2.3262
203397,2.147
203398,2.3434
203400,2.4653
203401,2.5356
203402,1.6348
203403,1.5149
203405,1.5116
203406,2.51529166667
203407,2.4099
203408,2.1201
203409,2.1198
203411,1.9065
203412,2.4199
203413,2.5697
203414,2.5697
203416,1.9073
203417,2.4234
203418,2.3065
203420,2.2471
203421,2.2471
203422,2.6668
203424,2.7467
203427,2.2966
203429,2.4734
203430,2.4734
203431,2.5332
203432,2.5133
203433,2.4067
203434,2.4164
203435,2.7412
203436,2.7213
203437,2.3933
203438,2.5909
203441,2.3669
203442,2.2203
203444,2.4168
203445,2.2923
203446,1.7486
203447,1.7048
203448,1.6814
203449,2.5569
203450,2.0466
203451,2.0231
203452,2.33196
203453,2.4368
203454,2.4299
203456,2.51163333333
203457,2.333
203458,2.5033
203460,2.5653
203462,2.1704
203463,2.2993
203465,2.5915
203467,2.2855
203468,2.4774
203469,2.0392
203470,2.535
203473,2.4599
203475,2.2958
203477,2.01
203478,1.558
203479,2.2943
203480,2.4938
203483,2.3401
203485,2.4431
203486,2.4664
203487,2.6531
203492,2.5765
203493,2.5999
203494,2.613
203496,2.3235
203497,2.4248
203498,2.5865
203499,2.2928
203502,2.1732
203503,2.5235
203504,2.56
203505,2.4036
203507,2.3103
203508,2.4622
203509,2.4589
203511,2.3764
203512,2.3066
203513,2.45823333333
203514,2.44153333333
203517,2.0841
203518,2.0808
203520,2.4179
203522,2.3279
203524,2.3279
203525,2.9934
203527,2.9866
203528,2.8766
203529,2.2869
203531,2.4584
203532,2.4617
203534,2.38
203535,2.2604
203536,2.3387
203539,2.7601
203541,2.3333
203542,2.3333
203546,2.3264
203549,2.0945
203550,2.4635
203551,2.3295
203552,2.20855
203553,2.1986
203556,1.7401
203559,2.4618
203560,2.3108
203561,2.351
203562,2.7437
203565,2.1861
203566,2.0541
203567,2.1738
203569,2.7432
203573,1.9016
203574,2.2297
203575,2.3297
203578,2.2758
203579,2.3888
203581,2.2475
203582,2.4595
203583,2.1679
203584,2.1324
203585,2.1223
203588,2.5334
203589,2.8513
203592,2.0201
203595,1.9295
203599,2.25
203601,2.3465
203602,2.4434
203604,2.3166
203606,2.6971
203607,2.5122
203608,2.741
203609,2.1202
203610,2.0769
203611,2.1002
203612,2.0569
203613,2.5769
203615,2.3665
203616,2.1838
203617,2.7678
203618,2.3302
203619,1.5301
203621,2.6922
203622,2.6956
203625,2.3245
203627,2.6388
203628,2.2528
203630,2.4763
203631,2.6131
203632,2.2168
203633,2.4231
203635,2.0008
203636,2.3428
203637,2.4668
203638,2.3868
203640,2.3203
203641,2.0201
203644,2.1997
203647,2.4366
203648,2.4566
203650,2.4701
203652,2.4076
203653,2.2832
203655,2.4505
203656,2.4605
203659,2.5582
203660,2.6609
203661,2.4594
203663,2.3064
203664,2.38955
203666,2.2899
203667,2.2999
203668,2.1172
203669,2.139
203670,2.3836
203671,2.1903
203672,2.5305
203674,2.3654
203677,2.4603
203679,2.177
203681,2.1045
203687,2.3902
203688,2.6603
203690,2.7104
203692,2.2999
203693,2.5199
203695,2.3401
203696,2.3162
203697,2.1937
203699,2.2294
203702,2.4353
203704,2.2921
203705,2.3163
203706,2.3149
203708,2.4267
203711,2.6332
203713,2.3248
203714,2.3949
203715,2.3644
203716,2.0465
203718,2.7106
203719,2.3604
203722,2.3734
203723,2.4271
203724,2.3257
203725,2.363
203726,2.4071
203727,2.3699
203728,2.3634
203730,2.2099
203731,2.1699
203732,2.8734
203734,2.3135
203735,2.2602
203736,2.2032
203741,2.4099
203749,2.2997
203750,2.3164
203751,1.9707
203753,2.3499
203754,2.5099
203755,2.309225
203757,2.1531
203758,2.1597
203759,2.3604
203760,2.4035
203762,2.6841
203763,2.1768
203767,2.2798
203770,1.9887
203771,2.273
203773,1.9601
203774,2.4363
203776,2.4434
203778,2.4604
203780,2.3806
203782,2.4474
203784,2.41
203786,1.9516
203787,1.9848
203789,2.471
203792,2.4453
203793,2.4418
203794,2.407
203796,2.4992
203797,2.4892
203798,2.4202
203799,2.5297
203800,2.4864
203801,2.4284
203802,2.344
203803,2.3764
203804,2.3364
203805,2.5809
203806,2.1298
203807,2.1338
203808,2.3366
203809,2.3366
203810,2.3265
203811,2.33
203812,2.33486666667
203813,2.2328
203814,2.5041
203815,2.4787
203816,2.3466
203819,2.619
203822,2.6906
203823,2.5433
203824,2.2898
203825,2.3664
203827,2.3039
203832,2.2033
203833,2.2136
203834,2.5736
203835,2.4167
203836,2.2766
203837,2.2469
203838,2.3936
203839,2.5672
203840,2.3673
203841,2.2931
203842,2.2065
203843,2.2196
203845,2.3792
203846,2.6394
203850,2.297
203851,2.3035
203852,2.6104
203853,2.3458
203854,2.3998
203856,2.4801
203857,2.4067
203858,2.3601
203860,2.4369
203862,2.2741
203863,2.507
203867,2.6735
203869,2.3224
203870,2.3224
203873,2.46773333333
203875,2.3594
203877,2.3229
203880,1.7483
203881,2.4545
203882,2.4007
203883,2.4274
203884,2.393
203886,2.8374
203887,2.2561
203890,2.7036
203892,2.2678
203893,2.4037
203895,1.8231
203896,2.3452
203897,2.3452
203898,2.5083
203900,2.193
203901,2.35683333333
203902,2.4783
203903,2.7135
203904,2.19683333333
203908,2.4671
203909,2.4303
203911,2.3684
203912,2.2132
203913,2.43
203915,2.257
203916,2.2635
203918,2.0689
203920,2.3006
203921,2.2098
203922,2.0499
203924,2.5867
203927,2.5195
203929,1.5212
203930,2.2698
203931,1.30365
203934,2.1264
203935,2.4642
203937,1.8978
203938,2.0544
203941,2.14
203942,2.8201
203943,2.8184
203944,2.86
203946,2.6402
203949,2.7147
203950,2.3429
203951,2.48096666667
203952,2.2533
203954,2.4533
203956,2.2846
203957,2.278
203960,2.3032
203963,2.3202
203964,2.5015
203965,2.3467
203968,2.2534
203969,2.5884
203971,2.3393
203972,2.2067
203973,2.4168
203974,2.2398
203975,2.5482
203977,2.2416
203978,2.1454
203980,2.3896
203981,2.4066
203982,2.3697
203984,2.3929
203985,2.3631
203986,2.3031
203988,2.1992
203989,2.1964
203990,2.3804
203994,2.75
203995,2.75
203996,2.242
203998,2.49
203999,2.1862
204000,2.2229
204001,2.2135
204002,2.4868
204003,2.4459
204005,2.1068
204008,2.3233
204009,2.2688
204010,2.5172
204011,1.5808
204012,1.6654
204013,2.1331
204016,2.4506
204017,2.5039
204018,2.5163
204019,2.5163
204021,2.2843
204022,2.22586666667
204023,2.3963
204024,2.3002
204025,2.3638
204031,2.3145
204032,2.3147
204033,2.3178
204035,2.502
204036,2.0583
204038,2.3758
204039,2.2957
204040,2.4531
204042,2.4604
204043,2.2793
204046,2.5336
204047,2.4882
204050,2.293
204052,2.5242
204053,1.9666
204055,2.3771
204056,1.96675
204057,1.8734
204058,2.499
204059,2.5225
204060,1.8145
204061,2.1668
204062,2.3638
204064,2.0937
204065,2.524
204068,2.4507
204070,2.4635
204072,2.3233
204073,2.2002
204074,2.2775
204075,2.1299
204077,2.4038
204078,2.4266
204079,2.5603
204080,2.1301
204083,2.664
204084,2.744
204085,2.7141
204086,2.704
204087,2.7207
204088,2.7374
204091,2.4304
204093,2.7034
204095,2.68834
204096,2.357
204097,2.5281
204099,2.1751
204102,1.7148
204104,2.3797
204106,2.3109
204107,2.2942
204108,2.3211
204109,2.5581
204111,2.30165
204112,2.33895
204114,2.5323
204115,2.4599
204116,2.2033
204118,2.4266
204119,2.3901
204120,2.6802
204122,2.3707
204124,2.4487
204125,2.3035
204126,2.43155
204127,2.4578
204128,2.2936
204129,2.257
204130,2.2835
204131,2.4549
204132,2.4415
204133,2.1923
204134,2.6033
204139,2.6334
204140,2.4377
204142,2.6744
204143,2.5379
204144,2.5345
204145,1.9815
204148,2.3842
204149,2.5153
204151,2.4432
204152,2.3992
204154,2.3619
204155,2.2099
204158,2.4114
204160,2.5037
204162,2.4164
204163,2.7533
204164,2.4471
204165,1.87907833333
204167,2.2986
204168,2.3635
204169,2.482
204170,2.5154
204171,2.539
204173,2.1763
204174,2.4669
204175,2.4439
204176,2.1701
204177,2.1232
204178,2.1133
204180,2.292
204181,2.4775
204182,2.1066
204184,2.2401
204185,2.2964
204187,2.1493
204189,2.4263
204190,2.3801
204191,2.2868
204193,2.2463
204195,2.2631
204196,2.3613
204201,2.6317
204204,2.3
204205,2.4133
204206,2.4134
204207,2.5502
204208,2.2798
204211,2.5115
204212,2.4682
204213,2.3803
204214,2.3736
204215,2.3569
204219,2.3614
204221,2.4435
204224,2.3871
204226,2.3678
204227,2.3198
204229,2.2004
204230,2.0564
204231,2.0397
204233,2.5218
204235,2.5218
204238,2.3354
204239,2.3487
204240,2.319
204242,2.6391
204243,2.6037
204244,2.6171
204245,2.624
204246,2.674
204247,2.6441
204250,2.5032
204251,2.2103
204252,2.2136
204253,2.2637
204254,2.1362
204257,2.3975
204258,2.0996
204259,2.3836
204260,2.4804
204261,2.2601
204264,2.5219
204265,2.5821
204267,2.2031
204268,1.9549
204269,2.3035
204270,2.2234
204272,2.3763
204273,2.3797
204274,2.4362
204276,2.2736
204280,1.9691
204281,2.2631
204282,2.2596
204283,2.2665
204284,2.2831
204285,2.2832
204286,1.9783
204289,2.2701
204291,2.7968
204292,2.7502
204293,2.2041
204294,2.5346
204295,2.3203
204296,2.6645
204298,1.9362
204299,2.4937
204300,2.5838
204302,2.5421
204303,2.1933
204304,2.1501
204305,2.6571
204309,2.2705
204310,1.8185
204311,1.9097
204312,2.4301
204313,2.42
204314,2.3701
204315,2.377
204317,2.6577
204318,2.8843
204319,2.4998
204320,2.5035
204322,2.4437
204323,2.3801
204325,2.4869
204327,2.2333
204328,2.3349
204331,2.475
204333,2.7169
204334,2.6171
204335,2.2367
204337,1.6044
204339,2.3204
204341,2.4416
204342,2.3071
204343,2.347
204344,1.9798
204345,2.4062
204347,2.1899
204348,2.3732
204350,2.42
204354,2.08983333333
204355,2.2899
204356,2.4004
204357,2.4472
204358,2.5468
204360,2.613
204361,2.6832
204362,2.2766
204363,2.4437
204366,2.5447
204367,2.2933
204368,2.2766
204370,1.9898
204371,2.2265
204372,2.1975
204375,2.2251
204377,2.4771
204380,2.6169
204382,2.4669
204383,2.0698
204386,2.5932
204387,2.3906
204388,2.3239
204391,2.3168
204392,2.4136
204393,2.30515
204394,2.3034
204395,2.4136
204396,2.5396
204397,2.3002
204398,2.2836
204399,2.3165
204400,2.3595
204401,2.3742
204402,2.3576
204404,2.2638
204405,2.8971
204406,2.6971
204407,2.4298
204409,2.273
204411,2.2365
204412,2.2232
204413,2.2065
204414,2.6621
204420,2.3397
204422,2.2496
204424,2.2826
204425,2.0489
204426,2.3942
204428,2.2467
204430,2.362
204431,2.2339
204434,2.28071333333
204437,2.4794
204438,2.4389
204439,2.2637
204440,2.2968
204443,2.3297
204445,2.6168
204447,2.3189
204448,2.3865
204449,2.0065
204452,2.2063
204454,2.2804
204456,2.3642
204460,2.40866666667
204461,2.3234
204465,2.5846
204466,2.3463
204468,2.3279
204469,2.2375
204470,2.2911
204471,2.2337
204473,2.4186
204477,2.3804
204478,2.6572
204479,2.3343
204483,2.3733
204484,2.4888
204485,2.7633
204486,2.2034
204489,2.0798
204491,2.5104
204492,2.0744
204495,2.2722
204497,1.9396
204499,2.48
204500,2.5437
204502,2.2903
204503,2.807
204507,2.3434
204508,2.3201
204509,2.3468
204511,2.0665
204513,1.4241
204514,2.5603
204515,2.2166
204516,2.2466
204517,2.3747
204518,2.3082
204519,2.2161
204523,2.2403
204524,2.2395
204525,2.2196
204531,2.4533
204535,2.2383
204540,2.4883
204541,2.3164
204542,2.3064
204543,2.129475
204544,2.5896
204545,2.5896
204547,2.4838
204548,2.3163
204551,1.608
204552,1.9916
204554,2.3068
204555,2.6669
204556,2.6867
204557,2.4299
204558,2.5316
204559,2.0441
204566,1.83966666667
204567,2.6031
204568,2.509
204569,2.3998
204570,2.3931
204571,2.3898
204573,2.33975
204574,2.27335
204575,2.1701
204576,2.6001
204583,2.2466
204585,2.2498
204587,2.5545
204588,2.1588
204591,2.6259
204592,2.3999
204593,2.2903
204594,2.4734
204598,2.6502
204599,2.5466
204600,2.5933
204601,2.3702
204603,2.4068
204604,2.3173
204605,2.3544
204607,2.2993
204608,2.3574
204609,2.2911
204610,2.1843
204611,2.042
204613,2.3726
204614,2.3724
204616,2.2103
204618,2.3156
204620,2.4173
204621,2.6868
204622,2.4473
204624,2.4478
204625,2.3369
204627,2.3295
204628,2.33016666667
204629,2.5876
204630,2.4581
204633,2.2126
204634,2.237
204635,2.6675
204636,2.6538
204637,2.5873
204638,2.6538
204639,2.4899
204640,2.6137
204643,2.2795
204644,2.436
204645,2.3866
204650,1.9383
204652,2.2752
204653,2.2965
204655,2.1234
204659,2.3139
204660,2.3405
204661,2.7137
204662,2.6601
204664,2.8279
204665,2.36113333333
204666,2.3634
204668,2.3145
204670,2.647
204671,2.6
204672,2.6171
204673,2.3492
204674,2.3494
204675,2.3361
204676,2.3068
204677,2.2968
204678,2.3172
204679,2.2831
204680,2.2731
204681,2.4437
204684,2.1634
204685,2.1243
204688,2.3253
204689,2.2599
204690,2.3868
204691,2.5163
204695,2.1564
204696,2.4507
204697,2.8041
204698,2.897
204700,1.8651
204701,1.8651
204702,1.9863
204703,2.2464
204705,2.2565
204706,2.1735
204707,2.7412
204708,2.4088
204709,2.51635
204712,2.1533
204713,2.3956
204718,2.4061
204719,2.3452
204720,2.2375
204724,2.648
204725,2.5674
204726,2.5605
204727,2.38416
204728,2.38086
204729,2.2932
204732,2.1142
204733,2.0598
204734,2.1836
204736,2.3797
204738,2.42
204739,2.16543333333
204740,2.504
204742,2.4264
204745,2.367025
204747,2.4386
204748,2.4094
204749,2.3187
204750,2.3532
204755,2.2202
204758,2.33495
204759,2.2469
204761,1.8275
204765,2.382
204766,2.2999
204767,2.55
204768,2.3406
204771,2.3062
204773,2.5882
204774,2.47698333333
204776,2.1665
204778,2.352
204779,2.2072
204782,2.0297
204783,2.5467
204784,2.599
204785,2.7863
204786,2.1102
204787,2.1395
204790,1.9982
204794,2.0364
204795,2.0531
204798,2.026
204799,2.0326
204800,2.1865
204801,2.2603
204802,2.4069
204803,2.6401
204804,2.2976
204806,2.23
204809,2.1828
204810,2.2433
204813,2.2828
204814,2.4504
204818,2.4496
204819,2.2531
204821,2.2524
204822,2.334
204824,2.5526
204825,2.3699
204826,2.2436
204827,2.453
204828,2.4665
204830,2.3658
204831,1.8179
204833,2.4504
204836,2.6904
204838,2.5664
204839,2.2263
204840,2.52846904762
204841,2.1996
204843,2.1432
204844,2.073
204845,2.7904
204847,2.3702
204849,2.4137
204851,1.9172
204852,2.22085
204853,2.6134
204854,2.5999
204855,2.5833
204857,2.368
204862,2.5704
204863,2.507
204864,2.4565
204865,2.2404
204866,2.3367
204867,2.2701
204868,2.1685
204869,2.3299
204871,2.0755
204872,2.5581
204873,2.3367
204878,2.2628
204879,2.6671
204880,2.6477
204883,2.4604
204885,2.3248
204886,2.6441
204887,2.35
204888,2.5534
204889,2.3467
204890,2.4532
204891,2.4565
204892,2.47
204894,2.5354
204895,2.3998
204896,2.0794
204901,1.7514
204902,2.3667
204903,2.7001
204904,2.6001
204905,2.3382
204906,2.2974
204907,2.3103
204909,2.15355
204911,2.1429
204912,2.4265
204913,2.4669
204914,2.5134
204915,2.6496
204917,2.7169
204920,2.5187
204921,2.5362
204922,2.4
204926,2.5653
204927,2.4666
204929,2.1351
204930,2.41551666667
204932,2.4951
204933,2.622925
204935,2.3476
204936,2.7837
204937,2.4762
204938,2.3467
204939,2.26
204940,2.3234
204942,2.1166
204943,2.4107
204944,2.1766
204945,2.2724
204946,2.0835
204947,2.0836
204950,2.5342
204952,2.5421
204953,2.2435
204954,2.2491
204955,2.3899
204956,2.2534
204957,2.2769
204958,2.1003
204959,2.077
204960,2.00415
204961,2.3508
204965,2.3866
204966,2.26
204968,2.5624
204970,2.3866
204971,2.0766
204974,2.6107
204975,2.6509
204976,2.4831
204979,2.4672
204981,2.3466
204984,2.186
204985,2.1201
204989,2.4131
204991,2.3869
204992,2.4671
204993,2.1231
204994,2.3735
204995,2.3701
204996,2.3502
204997,2.184
204999,2.1803
205000,2.1803
205001,2.1803
205002,2.4035
205006,2.4138
205008,2.0823
205009,2.0622
205011,2.3234
205012,2.3038
205013,2.33385
205017,2.7169
205018,2.5054
205019,2.4987
205020,2.5054
205021,2.4702
205022,2.3368
205026,2.08904
205027,1.94296333333
205028,2.02065
205029,2.49366333333
205030,2.02119666667
205033,2.36
205035,1.9998
205036,2.34685
205038,2.3535
205041,2.0899
205042,2.300675
205043,2.300675
205044,2.5975
205045,2.24553333333
205046,2.3896
205047,2.4794
205048,2.5447
205051,2.3132
205054,2.3743
205055,2.4133
205057,2.8269
205058,2.4369
205059,2.4571
205060,2.1934
205061,2.1032
205062,2.3968
205065,2.3394
205066,2.4468
205067,2.4999
205069,2.4566
205071,2.1825
205072,2.1793
205075,2.506425
205076,2.0967
205077,1.7083
205079,2.253
205080,2.2469
205081,2.3397
205082,2.0528
205083,2.1634
205086,2.1367
205087,2.1302
205088,2.1167
205090,2.4973
205091,2.1511
205094,1.9064
205095,2.3564
205096,1.8864
205097,2.1833
205098,2.4192
205100,2.5153
205101,2.2699
205102,2.0598
205103,2.5343
205106,2.4364
205109,2.1757
205110,2.5666
205111,2.6201
205112,2.5983
205114,2.4287
205115,2.4188
205117,2.1201
205119,2.20412
205121,1.6029
205122,2.7131
205123,2.6758
205125,2.4765
205126,1.7984
205128,2.4238
205131,2.3001
205132,1.9454
205135,2.0401
205137,2.6169
205138,2.557
205140,2.4197
205142,2.3135
205143,2.5436
205144,1.7531
